"COORD_REF_SYS_CODE","COORD_REF_SYS_NAME","UOM_CODE","SOURCE_GEOGCRS_CODE","COORD_OP_CODE","COORD_OP_METHOD_CODE","SHOW_CRS","DEPRECATED","COORD_SYS_CODE","PARAMETER_CODE_1","PARAMETER_VALUE_1","PARAMETER_UOM_1","PARAMETER_CODE_2","PARAMETER_VALUE_2","PARAMETER_UOM_2","PARAMETER_CODE_3","PARAMETER_VALUE_3","PARAMETER_UOM_3","PARAMETER_CODE_4","PARAMETER_VALUE_4","PARAMETER_UOM_4","PARAMETER_CODE_5","PARAMETER_VALUE_5","PARAMETER_UOM_5","PARAMETER_CODE_6","PARAMETER_VALUE_6","PARAMETER_UOM_6","PARAMETER_CODE_7","PARAMETER_VALUE_7","PARAMETER_UOM_7"
7044,Everest 1830 (1962 Definition),6377301.243,9001,300.8017255,,1,Used by Pakistan since metrication.  Clarke's 1865 Indian foot-British foot ratio (0.99999566) and his 1865 British inch-metre ratio (39.369971) rounded with slight error as 1 Ind ft = 0.3047995m exactly and applied to Everest's 1830 definition of a & b.,,OGP,1999/10/20,,0
7045,Everest 1830 (1975 Definition),6377299.151,9001,300.8017255,,1,Used by India since metrication.  Clarke's 1865 Indian foot-British foot ratio (0.99999566) and his 1865 British inch-metre ratio (39.369971) rounded as 1 Ind ft = 0.3047995m exactly applied to Everest's 1830 original definition taken as a and b.,,OGP,1999/10/20,,0
7046,Bessel Namibia (GLM),6377397.155,9031,299.1528128,,1,The semi-major axis has the same value as the Bessel 1841 ellipsoid (code 7004) but is in different units - German Legal Metres rather than International metres - hence a different size.  a = 6377483.865 International metres. Used in Namibia.,"Chief Directorate: Surveys and Mapping, Mowbray, South Africa.",OGP,2007/09/21,2007.091,0
7047,GRS 1980 Authalic Sphere,6370997,9001,,6370997,0,"Authalic sphere derived from Clarke 1866 ellipsoid (code 7008).  Deprecated as name and parameter values do not match; replaced by 7048.",OGP,OGP,2001/06/05,,1
7048,GRS 1980 Authalic Sphere,6371007,9001,,6371007,0,Authalic sphere derived from GRS 1980 ellipsoid (code 7019).  (An authalic sphere is one with a surface area equal to the surface area of the ellipsoid). 1/f is infinite.,OGP,OGP,2001/06/25,,0
7049,IAG 1975,6378140,9001,298.257,,1,,"Chinese Sceience Bulletin, 2009, 54:2714-2721.",OGP,2009/11/24,2009.084,0
7050,GRS 1967 Modified,6378160,9001,298.25,,1,Based on the GRS 1967 figure (code 7036) but with 1/f taken to 2 decimal places exactly. Used with SAD69 and TWD67 datums. The dimensions are also used as the Australian National Spheroid (code 7003).,"""Geodetic Reference System 1967""; International Association of Geodesy special publication number 3; August 1971.",OGP,2008/08/11,2008.017,0
7051,Danish 1876,6377019.27,9001,300,,1,Semi-major axis originally given as 3271883.25 toise. Uses toise to French metre ratio of 1.94903631 to two decimal place precision. An alternative ratio with the German legal metre of 1.9490622 giving 6377104m has not been used in Danish work.,"Kort og Matrikelstyrelsen (KMS), Copenhagen.",OGP,2003/06/27,,0
7052,Clarke 1866 Authalic Sphere,6370997,9001,,6370997,0,Authalic sphere derived from Clarke 1866 ellipsoid (code 7008).,OGP,OGP,2004/04/27,,0
7053,Hough 1960,6378270,9001,297,,1,,DMA / NIMA / NGA TR8350.2,OGP,2006/01/26,,0
7054,PZ-90,6378136,9001,298.257839303,,1,,"Geodeziya i Katografiya, 1993.",OGP,2006/02/03,,0
7055,Clarke 1880 (international foot),20926202,9002,,20854895,1,Clark'es 1880 definition in feet assumed for the purposes of metric conversion to be international foot. a = 6378306.370…metres. 1/f derived from a and b = 293.4663077… Used in Fiji.,"Department of Lands and Survey, Fiji.",OGP,2006/07/14,,0
7056,Everest 1830 (RSO 1969),6377295.664,9001,300.8017,,1,Adopted for 1969 metrication of peninsula Malaysia RSO grid.  Uses Sears 1922 yard-metre ratio truncated to 6 significant figures applied to Everest 1830 original definition of a and 1/f but with a taken to be in British rather than Indian feet.,Defence Geographic Centre,OGP,2006/07/24,,0
7057,International 1924 Authalic Sphere,6371228,9001,,6371228,0,Authalic sphere derived from International 1924 ellipsoid (code 7022).,OGP,OGP,2006/09/22,,0
7058,Hughes 1980,6378273,9001,,6356889.449,1,Used in US DMSP SSM/I microwave sensor processing software. Semi-minor axis derived from eccentricity=0.081816153. Semi-major axis (a) sometimes given as 3443.992nm which OGP suspects is a derived approximation. OGP conversion assumes 1nm=1852m exactly.,US National Snow and Ice Data Center,OGP,2006/09/22,,0
7059,Popular Visualisation Sphere,6378137,9001,,6378137,0,Sphere with radius equal to the semi-major axis of the GRS80 and WGS 84 ellipsoids. Used only for Web approximate mapping and visualisation. Not recognised by geodetic authorities.,Microsoft.,OGP,2008/03/14,2008.114,1
coord_sys_code,coord_axis_name_code,coord_axis_orientation,coord_axis_abbreviation,uom_code,coord_axis_order
1024,9906,east,M,9001,1
1024,9907,north,P,9001,2
1025,9906,North along 130°W,X,9001,1
1025,9907,North along 140°E,Y,9001,2
1026,9906,South along 90°E,E,9001,1
1026,9907,South along 180°E,N,9001,2
1027,9906,North along 90°E,E,9001,1
1027,9907,North along 0°E,N,9001,2
1028,9906,east,E,9037,1
1028,9907,north,N,9037,2
1029,9906,east,E,9002,2
1029,9907,north,N,9002,1
1030,9904,up,H,9002,1
1031,9907,north,Y,9001,1
1031,9908,west,X,9001,2
1032,9904,up,z,9001,3
1032,9918,east,x,9001,1
1032,9919,north,y,9001,2
1033,9920,J-axis plus 90°,I,1024,1
1033,9921,See associated operation,J,1024,2
1034,9920,J-axis minus 90°,I,1024,1
1034,9921,See associated operation,J,1024,2
1035,9906,South along 180°E,X,9001,1
1035,9907,South along 90°W,Y,9001,2
1036,9906,South along 57°E,X,9001,1
1036,9907,South along 147°E,Y,9001,2
1037,9906,South along 108°E,X,9001,1
1037,9907,South along 162°W,Y,9001,2
1038,9906,South along 165°W,X,9001,1
1038,9907,South along 75°W,Y,9001,2
1039,9906,east,E,9002,1
1039,9907,north,N,9002,2
1043,9905,down,D,9003,1
1044,9906,North along 90°W,E,9001,2
1044,9907,North along 180°E,N,9001,1
4400,9906,east,E,9001,1
4400,9907,north,N,9001,2
4401,9906,east,E,9062,1
4401,9907,north,N,9062,2
4402,9906,east,E,9042,1
4402,9907,north,N,9042,2
4403,9906,east,E,9005,1
4403,9907,north,N,9005,2
4404,9906,east,E,9094,1
4404,9907,north,N,9094,2
4405,9906,east,E,9041,1
4405,9907,north,N,9041,2
4406,9906,east,X,9036,1
4406,9907,north,Y,9036,2
4407,9906,east,E,9039,1
4407,9907,north,N,9039,2
4408,9906,east,E,9084,1
4408,9907,north,N,9084,2
4409,9906,east,E,9040,1
4409,9907,north,N,9040,2
4410,9906,east,E,9301,1
4410,9907,north,N,9301,2
4460,9906,South along 90°E.,E,9001,1
4460,9907,South along 180°E,N,9001,2
4461,9929,up,W,9001,3
4461,9930,east,U,9001,1
4461,9931,north,V,9001,2
4462,9906,South along 180°W,X,9001,1
4462,9907,South along 90°W,Y,9001,2
4463,9906,South along 100°E,X,9001,1
4463,9907,South along 170°W,Y,9001,2
4464,9906,South along 90°W,X,9001,1
4464,9907,South along 0°E,Y,9001,2
4465,9906,South along 50°E,X,9001,1
4465,9907,South along 140°E,Y,9001,2
4466,9906,South along 10°W,X,9001,1
4466,9907,South along 80°E,Y,9001,2
4467,9906,South along 60°W,X,9001,1
4467,9907,South along 30°E,Y,9001,2
4468,9906,South along 45°E,X,9001,1
4468,9907,South along 135°E,Y,9001,2
4469,9906,South along 90°E,X,9001,1
4469,9907,South along 180°E,Y,9001,2
4470,9906,North along 90°E,X,9001,1
4470,9907,North along 0°E,Y,9001,2
4471,9906,North along 75°W,E,9001,1
4471,9907,North along 165°W,N,9001,2
4472,9906,North along 60°W,E,9001,1
4472,9907,North along 150°W,N,9001,2
4473,9906,North along 45°W,E,9001,1
4473,9907,North along 135°W,N,9001,2
4474,9906,North along 15°W,E,9001,1
4474,9907,North along 105°W,N,9001,2
4475,9906,North along 0°E,E,9001,1
4475,9907,North along 90°W,N,9001,2
4476,9906,North along 15°E,E,9001,1
4476,9907,North along 75°W,N,9001,2
4477,9906,North along 45°E,E,9001,1
4477,9907,North along 45°W,N,9001,2
4478,9906,North along 60°E,E,9001,1
4478,9907,North along 30°W,N,9001,2
4479,9906,North along 75°E,E,9001,1
4479,9907,North along 15°W,N,9001,2
4480,9906,North along 105°E,E,9001,1
4480,9907,North along 15°E,N,9001,2
4481,9906,North along 120°E,E,9001,1
4481,9907,North along 30°E,N,9001,2
4482,9906,North along 135°E,E,9001,1
4482,9907,North along 45°E,N,9001,2
4483,9906,North along 165°E,E,9001,1
4483,9907,North along 75°E,N,9001,2
4484,9906,North along 180°E,E,9001,1
4484,9907,North along 90°E,N,9001,2
4485,9906,North along 165°W,E,9001,1
4485,9907,North along 105°E,N,9001,2
4486,9906,North along 135°W,E,9001,1
4486,9907,North along 135°E,N,9001,2
4487,9906,North along 120°W,E,9001,1
4487,9907,North along 150°E,N,9001,2
4488,9906,North along 105°W,E,9001,1
4488,9907,North along 165°E,N,9001,2
4489,9906,North along 160°E,E,9001,1
4489,9907,North along 70°E,N,9001,2
4490,9906,North along 90°E,E,9001,1
4490,9907,North along 0°E,N,9001,2
4491,9907,north,N,9001,2
4491,9908,west,W,9001,1
4492,9913,North along 130°W,X,9001,1
4492,9914,North along 140°E,Y,9001,2
4493,9906,South along 90°E,E,9001,2
4493,9907,South along 180°E,N,9001,1
4494,9906,North along 90°E,E,9001,2
4494,9907,North along 0°E,N,9001,1
4495,9906,east,X,9002,1
4495,9907,north,Y,9002,2
4496,9906,east,E(X),9001,1
4496,9907,north,N(Y),9001,2
4497,9906,east,X,9003,1
4497,9907,north,Y,9003,2
4498,9906,east,Y,9001,1
4498,9907,north,X,9001,2
4499,9906,east,X,9001,1
4499,9907,north,Y,9001,2
4500,9906,east,E,9001,2
4500,9907,north,N,9001,1
4501,9907,north,N,9001,1
4501,9908,west,E,9001,2
4502,9906,east,E,9005,2
4502,9907,north,N,9005,1
4530,9906,east,Y,9001,2
4530,9907,north,X,9001,1
4531,9906,east,y,9001,2
4531,9907,north,x,9001,1
4532,9906,east,X,9001,2
4532,9907,north,Y,9001,1
4533,9906,east,Y,9098,2
4533,9907,north,X,9098,1
4534,9906,east,none,9001,2
4534,9907,north,none,9001,1
6401,9901,north,Lat,9108,1
6401,9902,east,Long,9108,2
6401,9903,up,h,9001,3
6402,9901,north,Lat,9108,1
6402,9902,east,Long,9108,2
6403,9901,north,Lat,9105,1
6403,9902,east,Lon,9105,2
6404,9926,north,Lat,9122,1
6404,9927,east,Long,9122,2
6404,9928,up,R,9001,3
6405,9901,north,Lat,9102,1
6405,9902,east,Long,9102,2
6406,9901,north,Lat,9116,1
6406,9902,east,Long,9116,2
6407,9901,north,Lat,9117,1
6407,9902,east,Long,9117,2
6408,9901,north,Lat,9115,1
6408,9902,east,Long,9115,2
6409,9901,north,Lat,9118,1
6409,9902,east,Long,9118,2
6410,9901,north,Lat,9119,1
6410,9902,east,Long,9119,2
6411,9901,north,Lat,9107,1
6411,9902,east,Long,9107,2
6412,9901,north,Lat,9120,1
6412,9902,east,Long,9120,2
6413,9901,north,Lat,9102,1
6413,9902,east,Long,9102,2
6413,9903,up,h,9001,3
6414,9901,north,Lat,9116,1
6414,9902,east,Long,9116,2
6414,9903,up,h,9001,3
6415,9901,north,Lat,9117,1
6415,9902,east,Long,9117,2
6415,9903,up,h,9001,3
6416,9901,north,Lat,9115,1
6416,9902,east,Long,9115,2
6416,9903,up,h,9001,3
6417,9901,north,Lat,9118,1
6417,9902,east,Long,9118,2
6417,9903,up,h,9001,3
6418,9901,north,Lat,9119,1
6418,9902,east,Long,9119,2
6418,9903,up,h,9001,3
6419,9901,north,Lat,9107,1
6419,9902,east,Long,9107,2
6419,9903,up,h,9001,3
6420,9901,north,Lat,9120,1
6420,9902,east,Long,9120,2
6420,9903,up,h,9001,3
6421,9901,north,Lat,9105,1
6421,9902,east,Lon,9105,2
6421,9903,up,h,9001,3
6422,9901,north,Lat,9122,1
6422,9902,east,Lon,9122,2
6423,9901,north,Lat,9122,1
6423,9902,east,Lon,9122,2
6423,9903,up,h,9001,3
6424,9901,north,Lat,9122,2
6424,9902,east,Lon,9122,1
6425,9901,north,Lat,9105,2
6425,9902,east,Lon,9105,1
6426,9901,north,Lat,9122,2
6426,9902,east,Lon,9122,1
6426,9903,up,h,9001,3
6427,9901,north,Lat,9105,2
6427,9902,east,Lon,9105,1
6427,9903,up,h,9001,3
6428,9901,north,Lat,9101,1
6428,9902,east,Lon,9101,2
6429,9901,north,Lat,9101,2
6429,9902,east,Lon,9101,1
6430,9901,north,Lat,9101,1
6430,9902,east,Lon,9101,2
6430,9903,up,h,9001,3
6431,9901,north,Lat,9101,2
6431,9902,east,Lon,9101,1
6431,9903,up,h,9001,3
6495,9905,down,D,9002,1
6496,9904,up,H,9095,1
6497,9904,up,H,9003,1
6498,9905,down,D,9001,1
6499,9904,up,H,9001,1
6500,9910,Geocentre > equator/0°E,X,9001,1
6500,9911,Geocentre > equator/90°E,Y,9001,2
6500,9912,Geocentre > north pole,Z,9001,3
6501,9908,west,Y,9001,2
6501,9909,south,X,9001,1
6502,9908,west,Y,9031,1
6502,9909,south,X,9031,2
6503,9908,west,Y,9001,1
6503,9909,south,X,9001,2
6504,9918,northeast,e,9001,2
6504,9919,northwest,n,9001,1
6505,9913,northwest,n,9001,1
6505,9914,northeast,e,9001,2
6506,9913,east-south-east,I,9205,1
6506,9914,north-north-east,J,9204,2
6507,9913,north,X,9001,1
6507,9914,west,Y,9001,2
6508,9920,east south east,I,9208,2
6508,9921,north north east,J,9209,1
6509,9908,west,M,9001,2
6509,9909,south,P,9001,1
6510,9918,northeast,x,9001,1
6510,9919,northwest,y,9001,2
6511,9922,Along receiver lines,I,9208,1
6511,9923,Across receiver lines,J,9209,2
6512,9916,up,z,9001,3
6512,9918,east,x,9001,1
6512,9919,north,y,9001,2
"COORD_REF_SYS_CODE","COORD_REF_SYS_NAME","DATUM_CODE","DATUM_NAME","UOM_CODE","SHOW_CRS","DEPRECATED","COORD_SYS_CODE","COORD_OP_METHOD_CODE_1","PARM_1_1"
#
# NOTICE: The master version of this file is in the libgeotiff subversion at:
#
# https://svn.osgeo.org/metacrs/geotiff/trunk/libgeotiff/csv/vertcs.override.csv
#
# Do *not* change other copies without upstreaming the results to libgeotiff.
#
# Use the Geoid 2003 files to translated from NAVD88 to WGS84 (approx. NAD83)
#
#
# Updated to default to Geoid12A (11/27/12) hobu
# http://lists.osgeo.org/pipermail/metacrs/2012-November/000649.html
5703,NAVD88 height,5103,North American Vertical Datum 1988,9001,1,0,6499,9665,"g2012a_conus.gtx,g2012a_alaska.gtx,g2012a_guam.gtx,g2012a_hawaii.gtx,g2012a_puertorico.gtx,g2012a_samoa.gtx"
#
#
# Use the EGM 96 geoid grid for translation from EGM96 to WGS84.
#
5773,EGM96 geoid height,5171,EGM96 geoid,9001,1,0,6499,9665,egm96_15.gtx
#
# Use the EGM 2008 geoid grid for translation from EGM08 to WGS84.
#
3855,EGM2008 geoid height,1027,EGM2008 geoid,9001,1,0,6499,9665,egm08_25.gtx
"COORD_REF_SYS_CODE","COORD_REF_SYS_NAME","DATUM_CODE","DATUM_NAME","UOM_CODE","SHOW_CRS","DEPRECATED","COORD_SYS_CODE","COORD_OP_METHOD_CODE_1","PARM_1_1"
3855,EGM2008 geoid height,1027,EGM2008 geoid,9001,1,0,6499,9665,"egm08_25.gtx"
3886,Fao 1979 height,1028,Fao 1979,9001,1,0,6499,,
3900,N2000 height,1030,N2000,9001,1,0,6499,,
4440,NZVD2009 height,1039,New Zealand Vertical Datum 2009,9001,1,0,6499,,
4458,Dunedin-Bluff 1960 height,1040,Dunedin-Bluff 1960,9001,1,0,6499,,
5193,Incheon height,1049,Incheon,9001,1,0,6499,,
5195,Trieste height,1050,Trieste,9001,1,0,6499,,
5214,Genoa height,1051,Genoa,9001,1,0,6499,,
5237,SLVD height,1054,Sri Lanka Vertical Datum,9001,1,0,6499,,
5317,FVR09 height,1059,Faroe Islands Vertical Reference 2009,9001,1,0,6499,,
5336,Black Sea depth,5134,Black Sea,9001,1,0,6498,,
5597,FCSVR10 height,1079,Fehmarnbelt Vertical Reference 2010,9001,1,0,6499,,
5600,NGPF height,5195,Nivellement General de Polynesie Francaise,9001,1,0,6499,,
5601,IGN 1966 height,5196,IGN 1966,9001,1,0,6499,,
5602,Moorea SAU 1981 height,5197,Moorea SAU 1981,9001,1,0,6499,,
5603,Raiatea SAU 2001 height,5198,Raiatea SAU 2001,9001,1,0,6499,,
5604,Maupiti SAU 2001 height,5199,Maupiti SAU 2001,9001,1,0,6499,,
5605,Huahine SAU 2001 height,5200,Huahine SAU 2001,9001,1,0,6499,,
5606,Tahaa SAU 2001 height,5201,Tahaa SAU 2001,9001,1,0,6499,,
5607,Bora Bora SAU 2001 height,5202,Bora Bora SAU 2001,9001,1,0,6499,,
5608,IGLD 1955 height,5204,International Great Lakes Datum 1955,9001,1,0,6499,,
5609,IGLD 1985 height,5205,International Great Lakes Datum 1985,9001,1,0,6499,,
5610,HVRS71 height,5207,Croatian Vertical Reference System 1971,9001,1,0,6499,,
5611,Caspian height,5106,Caspian Sea,9001,1,0,6499,,
5612,Baltic depth,5105,Baltic Sea,9001,1,0,6498,,
5613,RH2000 height,5208,Rikets hojdsystem 2000,9001,1,0,6499,,
5614,"KOC WD depth (ft)",5187,KOC Well Datum,9002,1,0,6495,,
5615,RH00 height,5209,Rikets hojdsystem 1900,9001,1,0,6499,,
5616,IGN 1988 LS height,5210,IGN 1988 LS,9001,1,0,6499,,
5617,IGN 1988 MG height,5211,IGN 1988 MG,9001,1,0,6499,,
5618,IGN 1992 LD height,5212,IGN 1992 LD,9001,1,0,6499,,
5619,IGN 1988 SB height,5213,IGN 1988 SB,9001,1,0,6499,,
5620,IGN 1988 SM height,5214,IGN 1988 SM,9001,1,0,6499,,
5621,EVRF2007 height,5215,European Vertical Reference Frame 2007,9001,1,0,6499,,
5701,ODN height,5101,Ordnance Datum Newlyn,9001,1,0,6499,,
5702,NGVD29 height,5102,National Geodetic Vertical Datum 1929,9003,1,0,6497,,
5703,NAVD88 height,5103,North American Vertical Datum 1988,9001,1,0,6499,9665,"g2012a_conus.gtx,g2012a_alaska.gtx,g2012a_guam.gtx,g2012a_hawaii.gtx,g2012a_puertorico.gtx,g2012a_samoa.gtx"
5704,Yellow Sea,5104,Yellow Sea 1956,9001,1,1,6499,,
5705,Baltic height,5105,Baltic Sea,9001,1,0,6499,,
5706,Caspian depth,5106,Caspian Sea,9001,1,0,6498,,
5709,NAP height,5109,Normaal Amsterdams Peil,9001,1,0,6499,,
5710,Ostend height,5110,Ostend,9001,1,0,6499,,
5711,AHD height,5111,Australian Height Datum,9001,1,0,6499,,
5712,"AHD (Tasmania) height",5112,"Australian Height Datum (Tasmania)",9001,1,0,6499,,
5713,CGVD28 height,5114,Canadian Geodetic Vertical Datum of 1928,9001,1,0,6499,,
5714,MSL height,5100,Mean Sea Level,9001,1,0,6499,,
5715,MSL depth,5100,Mean Sea Level,9001,1,0,6498,,
5716,Piraeus height,5115,Piraeus Harbour 1986,9001,1,0,6499,,
5717,N60 height,5116,Helsinki 1960,9001,1,0,6499,,
5718,RH70 height,5117,Rikets hojdsystem 1970,9001,1,0,6499,,
5719,NGF Lallemand height,5118,Nivellement General de la France - Lallemand,9001,1,0,6499,,
5720,NGF-IGN69 height,5119,Nivellement General de la France - IGN69,9001,1,0,6499,,
5721,NGF-IGN78 height,5120,Nivellement General de la France - IGN78,9001,1,0,6499,,
5722,Maputo height,5121,Maputo,9001,1,0,6499,,
5723,JSLD69 height,5122,Japanese Standard Levelling Datum 1969,9001,1,0,6499,,
